6	27190000	27191000	6	27605000	27606000
6	27162000	27163000	6	27547000	27548000
6	27163000	27164000	6	27502000	27503000
6	27190000	27191000	6	27503000	27504000
6	27335000	27336000	6	27502000	27503000
6	27281000	27282000	6	27548000	27549000
6	27298000	27299000	6	27546000	27547000
6	27334000	27335000	6	27547000	27548000
6	26121000	26122000	6	27820000	27821000
6	26162000	26163000	6	27810000	27811000
6	27825000	27826000	6	27892000	27893000
6	28280000	28281000	6	28348000	28349000
6	28268000	28269000	6	28354000	28355000
6	27839000	27840000	6	27892000	27893000
6	28268000	28269000	6	28349000	28350000
6	27148000	27149000	6	27903000	27904000
6	28225000	28226000	6	28350000	28351000
6	27132000	27133000	6	27903000	27904000
6	28280000	28281000	6	28354000	28355000
6	28213000	28214000	6	28350000	28351000
6	28252000	28253000	6	28349000	28350000
6	27281000	27282000	6	27604000	27605000
6	26175000	26176000	6	26419000	26420000
6	26175000	26176000	6	26381000	26382000
6	26175000	26176000	6	26363000	26364000
6	26175000	26176000	6	26457000	26458000
6	26055000	26056000	6	27131000	27132000
6	26124000	26125000	6	27146000	27147000
6	26288000	26289000	6	27146000	27147000
6	26289000	26290000	6	27893000	27894000
6	26312000	26313000	6	27892000	27893000
6	26331000	26332000	6	27891000	27892000
6	25224000	25225000	6	25602000	25603000
6	25266000	25267000	6	25490000	25491000
6	25789000	25790000	6	25889000	25890000
6	25720000	25721000	6	26096000	26097000
6	25789000	25790000	6	26096000	26097000
6	26223000	26224000	6	26594000	26595000
6	26223000	26224000	6	26571000	26572000
6	26176000	26177000	6	26555000	26556000
6	26223000	26224000	6	26538000	26539000
6	26158000	26159000	6	26329000	26330000
6	26124000	26125000	6	26329000	26330000
6	26124000	26125000	6	26321000	26322000
6	26158000	26159000	6	26321000	26322000
6	26205000	26206000	6	26322000	26323000
6	26206000	26207000	6	26312000	26313000
6	26190000	26191000	6	26329000	26330000
6	26198000	26199000	6	26329000	26330000
6	26207000	26208000	6	26329000	26330000
6	26124000	26125000	6	26286000	26287000
6	26198000	26199000	6	26286000	26287000
6	26175000	26176000	6	26521000	26522000
6	26175000	26176000	6	26493000	26494000
6	26175000	26176000	6	26474000	26475000
6	26022000	26023000	6	26097000	26098000
6	26065000	26066000	6	26103000	26104000
6	26056000	26057000	6	26103000	26104000
6	26056000	26057000	6	26172000	26173000
6	26172000	26173000	6	26205000	26206000
6	26172000	26173000	6	26198000	26199000
6	26312000	26313000	6	27672000	27673000
6	26314000	26315000	6	27148000	27149000
6	26174000	26175000	6	27079000	27080000
6	26331000	26332000	6	27546000	27547000
6	26329000	26330000	6	27754000	27755000
6	26313000	26314000	6	27503000	27504000
6	26174000	26175000	6	27091000	27092000
6	26314000	26315000	6	27693000	27694000
6	26287000	26288000	6	27474000	27475000
6	26311000	26312000	6	27605000	27606000
6	26312000	26313000	6	27475000	27476000
6	26330000	26331000	6	27606000	27607000
6	26287000	26288000	6	27754000	27755000
6	26309000	26310000	6	27754000	27755000
6	26200000	26201000	6	27833000	27834000
6	26292000	26293000	6	27829000	27830000
6	26327000	26328000	6	27827000	27828000
6	25327000	25328000	6	25758000	25759000
6	26065000	26066000	6	26596000	26597000
6	26538000	26539000	6	27545000	27546000
6	26556000	26557000	6	27686000	27687000
6	26554000	26555000	6	27592000	27593000
6	26537000	26538000	6	27592000	27593000
6	26555000	26556000	6	27502000	27503000
6	26536000	26537000	6	27688000	27689000
6	26035000	26036000	6	26571000	26572000
6	26023000	26024000	6	26595000	26596000
6	26602000	26603000	6	27810000	27811000
6	26055000	26056000	6	26571000	26572000
6	26026000	26027000	6	26331000	26332000
6	26557000	26558000	6	27545000	27546000
6	26026000	26027000	6	26284000	26285000
6	26571000	26572000	6	27811000	27812000
6	26058000	26059000	6	26284000	26285000
6	26573000	26574000	6	27545000	27546000
6	26572000	26573000	6	27669000	27670000
6	26597000	26598000	6	27686000	27687000
6	26523000	26524000	6	27545000	27546000
6	26055000	26056000	6	26554000	26555000
6	26104000	26105000	6	26285000	26286000
6	26597000	26598000	6	27504000	27505000
6	26596000	26597000	6	27671000	27672000
6	26032000	26033000	6	26595000	26596000
6	26575000	26576000	6	27686000	27687000
6	26574000	26575000	6	27754000	27755000
6	26029000	26030000	6	26554000	26555000
6	26595000	26596000	6	27594000	27595000
6	26573000	26574000	6	27591000	27592000
6	26057000	26058000	6	26596000	26597000
6	26596000	26597000	6	27546000	27547000
6	26597000	26598000	6	27751000	27752000
6	26538000	26539000	6	27754000	27755000
6	26555000	26556000	6	27752000	27753000
6	26571000	26572000	6	27894000	27895000
6	26571000	26572000	6	27901000	27902000
6	26555000	26556000	6	27901000	27902000
6	26555000	26556000	6	27893000	27894000
6	26595000	26596000	6	27893000	27894000
6	26573000	26574000	6	27793000	27794000
6	26538000	26539000	6	27902000	27903000
6	26537000	26538000	6	27894000	27895000
6	26538000	26539000	6	27811000	27812000
6	26522000	26523000	6	27811000	27812000
6	26538000	26539000	6	27474000	27475000
6	26573000	26574000	6	27605000	27606000
6	26556000	26557000	6	27671000	27672000
6	26521000	26522000	6	27476000	27477000
6	26556000	26557000	6	27794000	27795000
6	26538000	26539000	6	27605000	27606000
6	26598000	26599000	6	27475000	27476000
6	26535000	26536000	6	27671000	27672000
6	26556000	26557000	6	27475000	27476000
6	26572000	26573000	6	27475000	27476000
6	26600000	26601000	6	27793000	27794000
6	26539000	26540000	6	27794000	27795000
6	26573000	26574000	6	27503000	27504000
6	26554000	26555000	6	27605000	27606000
6	26596000	26597000	6	27605000	27606000
6	26330000	26331000	6	27148000	27149000
6	26313000	26314000	6	27131000	27132000
6	25222000	25223000	6	26096000	26097000
6	26033000	26034000	6	26123000	26124000
6	26027000	26028000	6	26123000	26124000
6	26021000	26022000	6	26103000	26104000
6	26027000	26028000	6	26098000	26099000
6	26033000	26034000	6	26199000	26200000
6	26158000	26159000	6	26189000	26190000
6	27163000	27164000	6	27519000	27520000
6	27233000	27234000	6	27892000	27893000
6	27189000	27190000	6	27672000	27673000
6	27335000	27336000	6	27810000	27811000
6	27376000	27377000	6	27753000	27754000
6	27335000	27336000	6	27794000	27795000
6	27151000	27152000	6	27671000	27672000
6	27282000	27283000	6	27893000	27894000
6	27281000	27282000	6	27810000	27811000
6	27335000	27336000	6	27753000	27754000
6	27334000	27335000	6	27894000	27895000
6	27150000	27151000	6	27686000	27687000
6	27162000	27163000	6	27671000	27672000
6	27297000	27298000	6	27793000	27794000
6	27280000	27281000	6	27793000	27794000
6	27334000	27335000	6	27903000	27904000
6	27177000	27178000	6	27595000	27596000
6	27162000	27163000	6	27595000	27596000
6	27189000	27190000	6	27595000	27596000
6	27150000	27151000	6	27693000	27694000
6	27191000	27192000	6	27547000	27548000
6	27233000	27234000	6	27793000	27794000
6	27177000	27178000	6	27673000	27674000
6	27234000	27235000	6	27809000	27810000
6	27282000	27283000	6	27903000	27904000
6	27177000	27178000	6	27547000	27548000
6	27298000	27299000	6	27903000	27904000
6	27190000	27191000	6	27617000	27618000
6	27148000	27149000	6	27473000	27474000
6	27237000	27238000	6	27595000	27596000
6	27237000	27238000	6	27545000	27546000
6	27231000	27232000	6	27545000	27546000
6	27147000	27148000	6	27502000	27503000
6	27231000	27232000	6	27533000	27534000
6	27237000	27238000	6	27503000	27504000
6	27162000	27163000	6	27473000	27474000
6	27231000	27232000	6	27672000	27673000
6	27237000	27238000	6	27685000	27686000
6	27178000	27179000	6	27473000	27474000
6	27231000	27232000	6	27594000	27595000
6	27231000	27232000	6	27504000	27505000
6	27190000	27191000	6	27473000	27474000
6	27177000	27178000	6	27519000	27520000
6	27231000	27232000	6	27686000	27687000
6	27237000	27238000	6	27693000	27694000
6	27177000	27178000	6	27502000	27503000
